User ID,User Difficulty Choice,User Read Books (2017),User Read Books (2018),Average Rating (2017)
ID297176220,2,"5714, 6232","5555, 6295",4.351466159796033
ID134991017,2,"5058, 5426, 6806, 5904","5634, 7933, 6471, 7602, 7710",3.9397818547065455
ID838848061,3,"6740, 7179, 6188, 5949","6519, 7480, 7434, 7840, 6753",5.803368005513952
ID825555074,2,6473,"7757, 7466",1.0913601500103969
ID153982673,2,"6473, 5559","6885, 7619",1.4011096963758793
ID177876243,3,5189,"6370, 5228",3.619440268332386
ID305087900,Not specified,7622,7134,3.846229704098738
ID112838029,2,5860,"7220, 5078",3.000869218344134
ID488100678,Not specified,"6300, 5440, 6915","5383, 7512, 6743",5.507588160223055
ID972849589,5,7075,"7760, 5253",4.016073239572525
ID916209385,Not specified,7738,5781,6.033876177715557
ID519682648,2,6638,6751,2.7024751920236576
ID555425776,3,"6911, 7610","5745, 5503",6.071296242609403
ID197132236,5,"6417, 7831, 7812, 7231","6793, 5646, 5623, 6289",2.3037803569058317
ID989253754,3,7333,"5605, 5024",3.139469637344278
ID586965461,4,7323,7175,2.1421100380753892
ID664309007,3,"7098, 5230, 6433","6323, 6784, 7706",2.970401539116905
ID927463596,3,"5799, 5044, 6612","7802, 7369, 5943",2.495868904987986
ID466625994,2,"7751, 5837","6745, 5688",2.580124648827363
ID242652563,3,7736,7593,1.2448124227409232
ID238525230,2,"6507, 6442, 7543, 7504","6017, 7397, 6271, 7897",5.677558037450775
ID934932684,3,"5958, 7136, 7838, 6336","6068, 7797, 6418, 5806, 6963",4.315250093311021
ID545422740,2,6852,"6404, 7943",3.4452111100501672
ID619203206,2,7082,6418,0.6888848250936241
ID170116969,3,6879,"6396, 7970",1.1227760231977304
ID163835779,Not specified,"6061, 6360, 7720, 6540, 6243","6756, 7641, 7472, 6912, 6053",2.3852017189379104
ID622984799,3,5686,6781,3.733300975566535
ID39686308,3,"6832, 5051, 7810","5165, 6421, 5309",6.649251910594166
ID829696255,5,"7415, 6835, 6730, 6918","7393, 6156, 5952, 6655",4.907015159589839
ID479597162,5,7999,"5637, 5821",2.795217385154332
ID637942987,4,"7575, 6555, 7922","6492, 5769, 5400",0.9554237043327668
ID418641843,4,"5123, 6595, 5115","7263, 6809, 5605",3.6481467237666707
ID237760517,4,5506,7801,5.431212085982543
ID859743763,Not specified,"6415, 6206, 5769, 6021","5012, 7491, 7424, 7574, 6071",2.521988615355359
ID106924302,4,"6621, 7539, 6738, 6752, 6573, 7780","6086, 7835, 6065, 7791, 7771, 5591",4.752310834918482
ID553637190,4,"7000, 6141, 5426, 5369","5383, 7735, 6888, 7954, 5508",1.7095388557755817
ID889138290,5,6319,6552,2.0675565033177854
ID997477928,5,6977,6740,1.6941953329582737
ID915048019,Not specified,6455,6300,3.720516601128951
ID547360885,1,"7690, 7569, 5009","7828, 5599, 6474",3.075388578095854
ID235359587,5,"7358, 5736, 7101","6204, 5653, 5062",3.1237027893151357
ID510538499,2,5989,"6632, 6623",4.935320476425256
ID601490427,4,6289,"5111, 5392",4.035695768095951
ID148105006,2,"5530, 5281, 7045, 5162, 7165, 6488, 5423, 6098, 6111","5775, 6629, 6015, 7962, 6633, 7655, 6720, 6090, 6046",4.539372796735195
ID454138797,1,"5146, 7541, 5240, 7285, 5086, 5892","5762, 7410, 5591, 6919, 5955, 7401",2.719802447891715
ID916904445,3,5146,"5362, 7209",3.463002468895985
ID190174755,4,7868,"6337, 5965",2.8433605492915768
ID404430069,Not specified,"6302, 6874, 6472, 6964, 7150, 6905, 5215, 5409, 7785","7917, 6127, 5839, 5905, 7228, 6385, 7732, 5088, 6915",3.090344087580552
ID434426209,1,5127,7513,2.269578972757107
ID497575726,2,5229,6338,5.452812145569203
ID255591731,2,7161,6519,4.570060415142854
ID3492725,2,"7808, 7030, 7593, 6356","6128, 6824, 7631, 6610, 5178",4.840839210885052
ID801376553,1,"7132, 7586, 5741","7254, 6662, 7569",2.9165645322510634
ID623433947,2,"5093, 7184","7030, 6588, 6166",3.0646736005918367
ID235167038,3,"7813, 6924, 7726","5397, 5779, 6273",3.8917563407136875
ID578366318,1,"5774, 5695, 7948, 6669, 5781, 5020, 5122","7202, 7442, 6910, 6240, 5973, 5485, 6019, 6486",4.466247627538954
ID663417964,2,"6403, 7615, 5179","7017, 5989, 7673",5.610322180643208
ID380776194,Not specified,7091,6442,7.1142517988115035
ID468344893,5,7400,"7045, 5077",5.747980368130326
ID99367389,2,"5482, 7763, 7611","6566, 6246, 6987",5.110718105864684
ID810055079,3,"7721, 7333, 5125","5357, 5605, 5691",2.2988350159292223
ID584238610,4,6914,"5767, 5698",4.243950555905133
ID724059223,3,"7203, 7084, 7626","6252, 7656, 5705",3.5289594051716624
ID533303987,Not specified,5478,5455,2.6148388649173224
ID684905973,Not specified,"7286, 6294, 6939","6789, 5772, 5214",4.718150241038157
ID925214732,1,"6081, 5468","6562, 6514",4.977430736012385
ID289298504,4,7413,7193,1.1585325534021278
ID90435761,2,"7574, 6318, 6544, 7199","6344, 5664, 6495, 7877, 7452",2.7180576190964505
ID268889450,2,"7983, 6297, 6990, 5416, 6262, 5097","7085, 5288, 5548, 6841, 5327, 6939",5.732445091570887
ID236346647,Not specified,"5193, 7669, 7703","7328, 5660, 7590",3.639848024018857
ID20087046,4,"5125, 7277, 5874, 5987","7973, 5731, 6347, 5646, 5340",4.821241842806611
ID718136687,5,"5166, 6015, 6445, 6575, 6792, 5741","6009, 6030, 5615, 7644, 7643, 6723",7.160572522931576
ID450697889,3,"6786, 6393, 6384","5496, 7389, 7217",2.463728830314746
ID487507780,Not specified,6928,6254,4.105478782305067
ID178707322,3,5028,6114,3.38098039750962
ID85633440,1,5999,7934,3.88298065694119
ID541560449,3,"5340, 6004, 6357, 6307","5143, 5174, 5637, 6383, 6216",5.474376220529619
ID368224747,5,6563,"6318, 5856",7.150795277302866
ID865974848,4,7166,7472,2.970166186207253
ID794825884,Not specified,6999,"6641, 7582",5.511522214498198
ID593935185,1,"7854, 6994, 5303, 5087","6003, 7901, 5291, 7022",4.972810381314596
ID817136929,1,"6586, 7154, 5872, 7191","6877, 5466, 6225, 7014, 7555",5.11697502173687
ID111177586,4,7508,6535,3.8026311190110045
ID741220855,1,"6388, 6360, 7940","5184, 6537, 5770",2.820527459939825
ID530418686,5,"7628, 6918","5524, 7610",7.0539957566554055
ID883478535,1,"6286, 5373, 6376, 7590, 6377","6386, 7963, 5640, 6813, 5010",7.047371738355882
ID747274674,5,"6589, 7707, 6126, 5603, 5536","6085, 6225, 7941, 6396, 6873",5.819131321957459
ID208038539,2,"7520, 7497, 7564, 6397","7812, 6925, 6084, 5134, 7938",1.805891613080787
ID96546880,5,5209,7314,3.3934121646378137
ID10281006,2,5097,7331,0.734906289439536
ID260968688,5,"6361, 5512","5841, 7570",2.5248126593522704
ID57881904,3,"6994, 5907, 5235, 6939","5510, 5415, 6286, 6635, 5406",1.8994072656819516
ID885590850,4,"6774, 6951, 7043, 5604, 6080, 5879, 7982","7245, 7385, 5825, 5590, 6014, 7382, 5750, 5376",4.109411370980612
ID472984137,5,"5603, 6410","6081, 6300",5.55687359112132
ID914555354,3,7333,7332,5.132821008428291
ID67378795,4,6551,"6582, 7368",0.8450822562418949
ID983027665,4,6929,5444,0.03204301754291672
ID931193821,2,7586,7614,1.5936670585703772
ID131880039,4,7950,7898,0.0
ID878099795,2,"5958, 7443, 7497, 7745","5814, 5591, 7162, 5350, 6519",3.2489995580551687
ID919273256,Not specified,5096,5075,5.013641447267507
ID173664942,5,"6176, 6141, 5438, 7963","6626, 7660, 7709, 7631, 7711",6.664471740272041
ID613401846,4,"5309, 6364, 6031","7178, 6269, 7079",8.042639669378351
ID517011286,4,"7225, 7933, 7789, 5958","7486, 7275, 7082, 6605, 7323",3.6843548374508335
ID878153430,5,"5979, 5736, 6681","5627, 6759, 7667",0.7315577317931825
ID993933984,1,6738,5002,5.674170408829163
ID741358173,5,7536,5765,4.716544692408089
ID901825187,4,"5102, 7358, 6931, 7750","6059, 6068, 5824, 5363, 7527",6.8162139670338195
ID222920642,Not specified,"6530, 7071, 5583","6049, 7740, 7951",2.7799172183721077
ID580122167,5,5922,5273,3.213378578717142
ID188104298,2,7821,7703,4.011814757794575
ID689855628,1,7259,"6851, 6770",0.800244252578594
ID238389233,2,7739,5435,4.507833670555975
ID671986212,2,"7732, 7782, 7311","6478, 6580, 6494",4.691041189041904
ID219490056,1,7024,6091,3.5360199588838617
ID61269210,4,"6567, 6006, 7010, 6349, 5832, 6361","7048, 7231, 6224, 7319, 5448, 5107",3.313490530181751
ID149426530,Not specified,5594,5639,4.396375666696405
ID443460585,4,"7592, 6396, 5394, 7339","7034, 5240, 5855, 5166, 6976",4.382935070835862
ID819140614,3,7147,7816,1.1321686301306597
ID201767870,4,"7595, 7129, 7123, 7243","6093, 5885, 6745, 7822",1.0490518512184674
ID463469999,5,"6814, 6226, 5970, 5969","7268, 5616, 6864, 6234, 7025",2.2116458031371313
ID632622472,3,"5457, 7608","6500, 6070",4.658062832338576
ID949085342,3,"7462, 7135, 7361","7674, 7451, 6070",1.4186159721827745
ID967210032,2,"7940, 6617, 7686, 7783, 5694, 5110","7034, 7247, 5066, 7451, 6070, 6417",2.1127260552126743
ID624177173,4,"6025, 6130, 5814","6138, 6416, 7076",2.972976082455316
ID236772214,1,7822,"6745, 5367",3.4251585904345694
ID809263498,5,5738,"5830, 5281",2.6874279994265526
ID547129096,Not specified,5705,"5733, 6252",4.541677549455683
ID518853733,5,6273,7915,1.3616775260854181
ID762330717,4,"5371, 5248","5219, 5728",0.7733767814554418
ID830706261,5,5367,7835,6.140888475221789
ID794580235,4,"5353, 5112, 6470","5708, 5092, 5540",6.947498803846365
ID93223754,5,"6045, 5046, 6503, 7689","7506, 7553, 7821, 6530, 6118",4.701321645373726
ID350959491,Not specified,7835,6858,2.2187542331255243
ID565496128,4,"5316, 7891, 5052, 7068","7517, 7084, 6557, 6425, 5779",6.505238629656546
ID449233667,1,"6695, 7652","5232, 5609",1.1618637427394451
ID582737940,2,"6349, 6860, 7198","6799, 7099, 7579",1.733779369985591
ID186684717,Not specified,5539,"5493, 5148",7.271670235700355
ID529192821,5,"7737, 7351, 6678, 5764, 7209, 7464, 7993, 6920, 5060","5454, 5762, 7521, 7481, 7025, 5127, 6816, 7095, 5664",1.8356842189961395
ID417464932,1,"7795, 6982, 7968","5754, 6100, 6113",2.3139862524770898
ID888427884,4,"7453, 6865, 5492, 5338","5004, 6187, 5423, 7554, 7106",1.4109007572941894
ID60090672,1,5254,7482,3.6908463342833966
ID631296672,4,6009,7776,4.148697397349514
ID254608585,4,"7003, 7727","7528, 7322",0.2885774476500993
ID799755629,2,5020,5064,7.579440412536771
ID550061927,4,5368,5213,2.2760186757279666
ID104485085,Not specified,"5179, 6020, 7694","6270, 7474, 6931",5.150981504163986
ID889756503,1,"5528, 7612, 6451, 7353","7038, 5676, 7797, 7125, 7158",3.842498773517586
ID584370358,1,"5674, 7382, 6624","7109, 5050, 6907",4.794766335529043
ID118157016,3,7237,7554,4.7991650398927925
ID65895934,3,"6616, 6295, 7852","6810, 7433, 6744",3.1457799566069693
ID247338266,Not specified,"5851, 6324, 7895, 6464","7744, 7625, 7025, 5374, 5460",6.385294189776626
ID671754404,5,"7065, 7729, 6538, 5037, 5439, 6190","6589, 7232, 6165, 7780, 6770, 5804",5.118266696720701
ID338725834,5,7427,5079,6.428843629320033
ID792933409,Not specified,"6544, 7887, 7249","5621, 5944, 5692",5.585766788353728
ID291917330,2,7322,6498,4.209307391915329
ID661705049,2,7191,7115,5.0320290116295165
ID55869241,1,6237,"5231, 7920",1.2610149756579543
ID111880747,4,"5250, 6873, 7292, 6085, 7805, 6498, 5987","7223, 5786, 5911, 5404, 5535, 6814, 6976, 5855",3.251515859211818
ID483305180,Not specified,7477,"5749, 5416",2.2789680741059097
ID241898110,3,"6621, 5388","7344, 5976, 5397",6.123321258949819
ID636171431,5,"7667, 5239","6937, 5722",6.920597084353455
ID514629641,Not specified,7371,5328,3.5057886550548427
ID900190683,1,"6457, 7976, 6118, 7911, 5795, 5466","6891, 6601, 5902, 7438, 5174, 5222",2.5610730928807475
ID806142979,4,"5290, 6654, 5867, 5658","7001, 6249, 6624, 5597, 5105",3.492991476907619
ID190629280,3,"7949, 5061","6465, 5812",4.8767055853963575
ID682459264,Not specified,"6942, 6378, 5637, 7752","5139, 6866, 7692, 6651, 7508",2.5944709208735173
ID526555167,Not specified,"6792, 7136, 7353","5661, 6453, 6818",1.3041003602468002
ID761305177,5,"6102, 6054, 5735","7223, 6427, 5906",2.990960878726465
ID173830870,5,"7502, 7616","6854, 5913",2.8431048435926765
ID278246745,4,"7204, 7203, 6173","6002, 7176, 5152",4.843029658696046
ID411086307,1,"7232, 6868, 6126, 6543, 6270, 6477","6450, 5063, 6804, 7588, 7274, 5397",5.3384917530280305
ID723618288,3,"7830, 7784, 7517, 5122, 7409, 6723","6639, 5469, 7463, 6066, 6168, 6522",2.897896161634492
ID818412496,5,5820,"5371, 7813",4.991227722480145
ID854865430,5,"5349, 5249, 5143","5265, 6098, 5167",3.5605690330547173
ID391983145,1,"7111, 6265, 5992, 5195, 6889, 5797, 5622","5508, 7584, 5799, 7378, 5612, 7010, 7828, 5170",3.3814633822519733
ID169978276,2,5847,5625,2.64151059549648
ID290215374,Not specified,7529,6213,7.527168895787899
ID995794863,5,"6025, 7098, 7986, 7580","5717, 7205, 6238, 6312, 5709",1.9165725685435215
ID829588719,5,"7175, 5185, 5441","6025, 6666, 7155",5.859046024489551
ID229515255,3,6759,7028,1.828712360645836
ID861525207,3,7817,6188,2.179134023461915
ID567394527,2,"5955, 5961, 7999","6105, 7441, 7711",3.3506286317556744
ID497416185,1,7066,7862,0.7446419990140201
ID467204286,Not specified,"7807, 7242","5563, 7707",6.970854484177295
ID80358111,1,"7183, 5892","5046, 5391",4.771322117139252
ID491519956,3,"7953, 7672","7988, 6404",5.316866935697386
ID6546958,Not specified,7652,6167,0.270149655754528
ID873548636,5,7974,"7472, 7636",5.811654517729318
ID832243593,5,"6931, 7391, 6270, 7652","6241, 5427, 6000, 6126, 6253",3.5250375957448727
ID570779029,5,"6588, 5962, 5996, 7547","7116, 6104, 5345, 5340, 5402",4.663426532362216
ID24633563,2,"5910, 5321, 6789, 7776","5422, 5547, 7553, 6729, 7570",2.5153949546544263
ID91287081,5,"7625, 5109, 5551, 6642","6654, 5281, 7934, 5528, 7440",2.9280669366011054
ID302419920,5,"7259, 6049, 6887","6700, 5525, 5000",1.2509900673427075
ID493376279,Not specified,"7103, 7857, 7474, 6840","5757, 7504, 6962, 6874, 6663",6.293910476880063
ID627902023,3,"7906, 7701, 5922, 5387","7518, 5086, 5892, 7128",3.78341884897192
ID136218223,2,"5318, 7776","5927, 7126",4.916145388818562
ID248780506,Not specified,"5673, 7820","6317, 5608",2.194538651775514
ID151146348,4,"7088, 5299","5501, 6826",2.0712706464125086
ID933624964,3,"6471, 5143, 7636","7449, 7448, 6869",3.4280993712263252
ID94079504,2,"6252, 7311, 6656, 7825","5962, 5176, 5024, 6140, 7996",5.726402793733843
ID854667665,4,"6695, 6186","5916, 5427, 6131",2.0225332105006935
ID426083229,Not specified,"6170, 7102, 6058","7115, 7678, 5487",2.0957606270539784
ID811823472,2,5279,"5913, 7460",3.546064341545783
ID284661824,1,6515,"5337, 5433",4.180716656158221
ID456586922,1,"6249, 5658, 7313, 7058","6470, 7247, 5090, 7028, 7164",1.7191160106453345
ID983820007,1,5475,5131,3.116010527631754
ID601275693,Not specified,6158,"7072, 7305",5.146958005571286
ID481515181,4,"6874, 5843, 5601, 5136, 6990, 5428, 7398","6722, 7512, 7511, 6495, 6876, 6163, 5559, 7593",3.495492929709689
ID163106379,4,7014,"5286, 7555",4.718607537500006
ID805582046,3,"6906, 5184, 5035","5415, 5513, 7553",2.8119994899121257
ID133676454,3,5808,5393,3.5735003341332683
ID464120633,4,"7731, 6027, 5049, 5366","6923, 6048, 5152, 7991",1.2525894673671583
ID495317664,3,"7443, 7364, 6155","6431, 6391, 6849",4.033572161767743
ID773764671,1,"6602, 7479, 6285","6008, 5915, 5566",3.22506469975337
ID71126057,Not specified,"6124, 7385","7158, 7257",3.147075781407797
ID427445487,3,"6303, 7428, 5661, 6859","6911, 6491, 7241, 5980, 6755",3.5291740544779584
ID413076175,Not specified,"6019, 5784, 5730","7280, 6912, 7549",2.7584149631917136
ID312809943,Not specified,"5874, 6743, 5314, 6896, 5951, 6820, 6097","5498, 5626, 5999, 6981, 5071, 5927, 7141, 7126",3.6347369073940166
ID555589431,3,5544,"5787, 6604",3.9616618682205926
ID478566009,3,7608,7992,2.9347861296665427
ID6529138,3,"6650, 6537, 5140, 6350","5466, 5726, 5123, 6823",2.9093426699044382
ID440347882,1,5593,"6947, 5318",2.3483060298192022
ID91520007,5,5492,6673,6.821932905953169
ID193289236,Not specified,"6459, 6401, 5824, 7619","6662, 7842, 6834, 7827",4.204167306311226
ID229355746,4,5752,"5585, 5970",0.0
ID568551712,1,"7936, 6073, 5564, 7412, 7004, 5844","7757, 7122, 7182, 6572, 5401, 5690",3.551911572657746
ID788798579,1,5310,6201,5.359611076418823
ID416867742,5,"6772, 6876, 6636","6634, 6128, 5396",3.235570481286745
ID76777822,4,"5117, 6764","6044, 5239",2.8259481125939256
ID629282794,Not specified,"7282, 5522, 6424, 5263","7296, 5465, 7552, 5583, 7802",4.447266183675551
ID616648591,2,5790,7277,2.2870463366169482
ID968062193,1,"6540, 6499, 5983, 6249","7910, 7102, 7743, 5104, 5517",2.318659413542725
ID527373589,5,5507,"6399, 5069",3.418133900848244
ID248478610,1,5199,6217,4.982776048974533
ID820505117,5,"5209, 6068, 6247, 7774","7733, 6920, 7244, 6222, 7465",2.994669747143174
ID962414973,5,"7882, 6898, 6835, 5446, 7686, 6243, 7418, 5878, 7891","5312, 5908, 6937, 5687, 5549, 7398, 7723, 5489, 5383",3.531445852741891
ID685297826,1,"7008, 5370","6570, 7288",4.767374654774614
ID635968068,5,"6652, 6500, 6249, 7138, 5512, 7831","5374, 7422, 6301, 5974, 7251, 6194",2.665494711556532
ID642302023,3,"7091, 5489, 5686, 5429","7015, 6072, 7371, 6921, 7318",3.3713421029993174
ID977729876,3,7253,5911,3.658838182537674
ID377665815,1,7012,6108,3.5963471551439294
ID244843859,3,"7548, 6204, 6903, 6857, 5626, 5358","5745, 7669, 5274, 6694, 6242, 6622",4.873199350873142
ID167725859,Not specified,"5077, 7847, 6961","6743, 7398, 6867",1.405793496562542
ID242537148,Not specified,5912,6372,1.956801329415865
ID255580001,5,7725,"7690, 6586",3.399327903721386
ID324840288,Not specified,"7210, 6512, 5947, 5592","6555, 6763, 7527, 7921, 7659",2.1212258703506297
ID476264552,5,6075,"7719, 7211",3.4869857589208926
ID740051884,2,5771,7935,3.646326555798467
ID622748079,2,7952,"7366, 7617",1.3687647377615664
ID887802487,3,"6323, 7240, 5416","6480, 5926, 7309",3.888408564500564
ID20471993,Not specified,7032,"7135, 7759",4.282351706872535
ID299895596,Not specified,5837,7564,2.224997131478731
ID628400665,Not specified,"6436, 5132, 7167","7705, 6574, 5475",2.718416590962884
ID798302434,Not specified,6370,"6824, 6156",5.425744741199971
ID329135056,Not specified,"7734, 6108, 7953, 6382, 6827, 7837","6019, 7423, 7726, 7112, 7367, 5643",4.118914160512924
ID536034767,1,"7563, 7355, 7572, 7452","6944, 6572, 7421, 7446, 5800",3.7220686098510205
ID644069858,2,"7577, 5951, 7723, 7174","5060, 7733, 7148, 7018",1.8163708853483223
ID925739848,Not specified,6779,5052,3.081249206887874
ID354618435,2,"6015, 6519, 5752","7402, 6369, 6357",4.874290981703875
ID19853420,2,"7348, 5194, 6951, 6523, 7569, 5145, 6742","6286, 7747, 6690, 6382, 7949, 7736, 6383, 5320",4.555894656342171
ID587185320,3,6713,"7726, 6940",4.434244324664548
ID329689629,4,"7665, 5148, 5255","6664, 5392, 6532",3.3560957002109624
ID98645265,3,6269,6744,4.369734220824465
ID362047334,2,"6334, 5780, 5453, 5648, 7610, 7788, 6006, 7513, 5488","7378, 6819, 5958, 7795, 7484, 6209, 6442, 7333, 5428",5.021047789602422
ID339565531,5,"7698, 5413, 6150, 7354","7840, 7036, 7731, 6038, 7500",4.16516392710119
ID127025250,4,"5430, 6963, 5380","7854, 6940, 7324",0.494548122042272
ID259939123,4,"7897, 6098","5939, 7632",3.8782137123854015
ID397011826,1,"6113, 5133, 6972","5618, 7978, 7165",1.9719970527185395
ID764060144,4,7750,"5398, 7461",1.0095073682764468
ID360081709,4,"6747, 6841, 6184","7981, 5104, 5120",5.488326661570508
ID602938804,2,"7119, 5569, 5560, 6600","5418, 6834, 7302, 7022, 6085",3.381699770894732
ID872728471,4,"6078, 7311, 7752, 5486","5463, 6620, 5093, 6895",2.2086109504787235
ID770317064,Not specified,"6877, 7718, 7935, 6406","6176, 7615, 5295, 7584, 6260",3.131648696078284
ID38967506,Not specified,"6056, 7366","7276, 7857, 5021",1.8605787229137571
ID222354983,4,"6559, 7196, 5057","6472, 6877, 7188",3.1314666257139705
ID923221764,3,5623,"5075, 6084",5.705295572427415
