Book ID,Book Genre,Barcode,Difficulty (Reader suggested),Number Of Words,Price (2017),Price (2018),Most Sold At,Number Sold
5319,20,#20-326832,2,2191,33.69968883624598,33.38089690119986,PythonBooks,2067
5320,5,#5-362782,3,2768,47.07647810864084,46.85302360272929,EduBooks,1322
5321,12,#12-358404,1,4758,36.691738623051,36.85473130140756,EduBooks,1640
5322,9,#9-453956,2,2971,13.200262554847365,13.437182713796465,PythonBooks,790
5323,12,#12-451223,4,4729,22.26316744658818,24.066143100663346,PythonBooks,4230
5324,25,#25-342871,4,2298,24.427749129133467,25.898161474559895,EduBooks,2278
5325,25,#25-357730,4,657,14.92685133203024,16.121740126986953,EduBooks,1446
5326,15,#15-305229,1,2583,41.40238433652412,43.16437915453985,Daniel's Bookshop,1353
5327,22,#22-431965,1,2374,49.505280891638115,49.747233929327365,Level 5 Daniel Shop,1707
5328,30,#30-305848,5,292,37.34938191208081,37.72497437607796,EduBooks,2211
5329,8,#8-321603,4,319,30.453790095398283,31.93098843488661,Daniel's Bookshop,4757
5330,25,#25-448226,1,3358,36.49983769025594,37.15525066327876,PythonBooks,4938
5331,9,#9-300941,3,961,30.097111817323544,31.924928100594048,EduBooks,4278
5332,22,#22-302465,2,456,14.639685873778658,14.202713643494345,EduBooks,3141
5333,22,#22-404028,1,3872,1.781305683358204,3.1503276847813404,EduBooks,4897
5334,3,#3-393752,4,3377,33.169681726706905,33.661492665459804,PythonBooks,3118
5335,16,#16-493311,4,2308,14.395545377775383,15.713761029095387,Level 5 Daniel Shop,4231
5336,18,#18-338932,3,724,1.112162835098766,2.1679359309980253,Level 5 Daniel Shop,2818
5337,30,#30-300982,5,1853,36.72479257647759,37.75077499339316,Level 5 Daniel Shop,3342
5338,21,#21-355820,2,4420,44.900984349168645,45.8253050263518,Level 5 Daniel Shop,2942
5339,27,#27-421078,1,4467,14.750804221378155,16.477045126855064,PythonBooks,2982
5340,11,#11-335768,4,2399,40.262566307780844,40.06605695055727,PythonBooks,3142
5341,30,#30-381493,2,2515,36.03868622785491,37.578722238924094,PythonBooks,1680
5342,7,#7-343183,2,661,24.43665111682113,25.638695474854025,Level 5 Daniel Shop,3164
5343,11,#11-422943,1,4501,38.616736887327995,38.69636049615761,PythonBooks,1063
5344,11,#11-400448,3,4212,12.456605823844942,14.057460984947168,PythonBooks,1415
5345,11,#11-425294,2,2953,16.568486290348726,18.517421604707536,DHC-Online,830
5346,13,#13-392973,4,1551,39.95677000771738,40.761503259449434,PythonBooks,3753
5347,0,#0-323558,4,4673,47.954192946084554,48.50317228900402,DHC-Online,1643
5348,5,#5-301186,5,1478,36.03055692664869,36.625872491180836,PythonBooks,1428
5349,30,#30-355990,4,2474,39.38742167088869,39.85489604324401,Daniel's Bookshop,4626
5350,27,#27-374776,5,4809,24.75282162323592,26.092612900755924,DHC-Online,951
5351,0,#0-465345,3,3216,31.408083428198086,32.95559317387,Daniel's Bookshop,4178
5352,14,#14-361875,2,2870,15.455929057472641,15.252397550137346,DHC-Online,2347
5353,22,#22-464223,3,508,28.106552451549,29.142214783641176,PythonBooks,463
5354,14,#14-465048,3,2974,20.65128748776573,20.359798278690427,DHC-Online,4082
5355,7,#7-317996,5,2095,23.283042039129604,23.925531841796165,PythonBooks,597
5356,5,#5-312098,2,4934,49.74942081518244,51.24535506575397,PythonBooks,4571
5357,13,#13-481689,4,294,2.4898556966172976,2.817420394821464,Level 5 Daniel Shop,2509
5358,4,#4-336289,3,1869,48.35744080896956,49.248914656490754,PythonBooks,2328
5359,25,#25-459208,1,380,24.11063151933475,23.70815777829432,DHC-Online,3848
5360,11,#11-303591,1,184,14.300584213061766,15.747767532743017,Level 5 Daniel Shop,1433
5361,12,#12-434346,3,3696,5.935533090295726,7.811293557423143,DHC-Online,2493
5362,9,#9-462631,1,798,35.0941748520868,35.63771143751645,Level 5 Daniel Shop,1752
5363,17,#17-300074,1,1343,48.345246704795244,49.654464806893664,Level 5 Daniel Shop,2445
5364,25,#25-487380,5,815,1.103440157195621,1.518971427989861,EduBooks,688
5365,6,#6-357354,3,2551,19.493833264898864,20.17746366704866,EduBooks,3833
5366,16,#16-323469,3,4447,41.58357258546437,43.14264062069279,Daniel's Bookshop,1770
5367,30,#30-497040,5,4087,34.057919171526,33.96811646535934,DHC-Online,4686
5368,6,#6-324305,4,3311,22.411620303177592,22.738269804716214,EduBooks,794
5369,13,#13-322924,2,847,34.13181410671727,35.457211165928506,PythonBooks,419
5370,18,#18-404014,5,4059,18.118934945477182,18.25650829845249,PythonBooks,3443
5371,12,#12-391738,5,3928,26.275342474887733,26.486932008408655,DHC-Online,3217
5372,1,#1-450095,3,3464,2.5058473302219975,3.1746252773657795,DHC-Online,2586
5373,14,#14-399044,2,3528,16.104257561347264,17.049072075098227,PythonBooks,794
5374,28,#28-354882,2,2903,17.429282783712086,18.049979855078707,DHC-Online,677
5375,13,#13-351763,2,584,28.153957686876268,28.18508463970607,EduBooks,438
5376,20,#20-301586,5,3201,31.69933437418735,32.092656027762104,EduBooks,1348
5377,5,#5-334543,2,4232,26.320991979634865,27.44398867912192,EduBooks,1257
5378,14,#14-339800,4,3712,35.22344315194341,34.81348803720621,DHC-Online,1835
5379,22,#22-498843,4,1444,45.99813761710497,45.74867797425636,EduBooks,2842
5380,11,#11-318290,1,3606,28.0785742354837,30.033127239207076,EduBooks,215
5381,26,#26-445676,4,2851,9.80062423224874,10.755955131086225,Level 5 Daniel Shop,2789
5382,17,#17-440557,4,1865,27.59394489017189,28.209379791959044,DHC-Online,3131
5383,13,#13-379744,2,1096,3.6845095937909456,4.358516556504954,Level 5 Daniel Shop,1274
5384,23,#23-426454,5,3374,23.463767553465612,23.01677348322832,EduBooks,407
5385,15,#15-357520,1,3762,44.22712980954728,45.77499591885727,Daniel's Bookshop,3935
5386,10,#10-403927,3,2001,9.900391881969227,9.982846804355656,EduBooks,2326
5387,6,#6-484234,4,2713,25.857425198795337,26.435826929084204,DHC-Online,4152
5388,2,#2-332490,4,2043,13.948324297093274,14.032361340426899,Level 5 Daniel Shop,683
5389,15,#15-409295,2,1190,11.072812947587709,12.749024741435202,PythonBooks,516
5390,29,#29-399829,4,3740,8.712579695348685,10.278540994981439,Daniel's Bookshop,3364
5391,26,#26-387633,2,881,34.06137982228314,35.98109328005029,EduBooks,4768
5392,11,#11-351700,1,3704,20.31953151847365,21.980026028444783,EduBooks,616
5393,14,#14-338365,2,2409,46.066415271737824,47.01548968129437,PythonBooks,1394
5394,20,#20-403128,3,1759,33.48793174084867,35.14260688643813,Daniel's Bookshop,1982
5395,11,#11-498660,5,970,14.617585800669655,16.312827887447835,EduBooks,2287
5396,10,#10-437910,1,4254,44.153945602640796,43.694152447055,PythonBooks,2448
5397,2,#2-416145,5,821,44.8152748921564,45.257501851473876,Level 5 Daniel Shop,4756
5398,27,#27-493325,1,1066,30.402717596854302,31.011685226882864,PythonBooks,1721
5399,24,#24-459175,2,4743,49.380712673235,50.53083465832491,DHC-Online,3581
5400,21,#21-477000,4,3701,4.498642599252134,6.201959152031853,PythonBooks,2629
5401,19,#19-411374,3,1230,26.9138941685694,27.72858228338601,Daniel's Bookshop,2185
5402,11,#11-369589,2,2680,27.482229576093424,27.435470852680552,Level 5 Daniel Shop,1536
5403,19,#19-484899,3,2415,4.510174113968687,6.485195488423996,Daniel's Bookshop,245
5404,27,#27-453392,1,3901,12.130301086587894,13.831200716973736,PythonBooks,4431
5405,30,#30-486539,5,3810,29.854219786713756,31.301510855711282,DHC-Online,2634
5406,14,#14-479659,2,1299,2.2988619705608064,2.6809438355692756,Daniel's Bookshop,1818
5407,17,#17-411636,5,424,29.882444784972325,29.433096080866207,DHC-Online,1520
5408,27,#27-320613,5,2466,38.649665665911975,39.755157521725,PythonBooks,4515
5409,21,#21-342989,5,3532,47.63636587853219,47.41247774679943,EduBooks,2558
5410,26,#26-303635,4,979,44.23662212983826,45.870809239415365,EduBooks,276
5411,21,#21-349058,5,3004,13.221748897329208,14.478808330706695,Level 5 Daniel Shop,977
5412,28,#28-410035,2,3602,49.76166713661143,51.11603876161535,DHC-Online,1947
5413,1,#1-339695,5,4159,41.10053801411669,41.60446668391816,PythonBooks,2531
5414,17,#17-399326,3,1291,34.22243094152152,33.804358713866044,PythonBooks,2769
5415,22,#22-312590,2,321,27.161991907188877,28.155549638442043,PythonBooks,1466
5416,16,#16-437821,1,4910,28.392097404921913,30.337115909042918,PythonBooks,2246
5417,23,#23-361494,5,4238,15.81512981324874,16.06913327062887,EduBooks,2364
5418,8,#8-434303,4,3932,43.517376706574915,44.545285440174766,Level 5 Daniel Shop,3848
5419,27,#27-306089,5,4910,43.548652527278044,43.87646863783952,DHC-Online,4117
5420,21,#21-412002,4,3618,44.67633228290021,46.28632932918208,Daniel's Bookshop,3523
5421,2,#2-461666,5,4552,18.538614325010528,18.14920808863813,Level 5 Daniel Shop,3229
5422,14,#14-342669,5,1819,45.255305600876135,46.571379909293604,PythonBooks,1177
5423,27,#27-343173,2,3053,49.85889111305193,49.588379112642954,Daniel's Bookshop,3039
5424,1,#1-446998,1,4749,4.166300118707185,4.0391598995234945,PythonBooks,3805
5425,23,#23-418895,1,2646,40.44458731247968,41.07355917593921,PythonBooks,1399
5426,0,#0-474100,2,1969,24.78444888178136,25.897757373934677,Level 5 Daniel Shop,2238
5427,18,#18-354837,4,1759,3.120813740110272,3.47857628390498,Daniel's Bookshop,293
5428,13,#13-424626,1,2940,44.30858313434523,43.932037388637475,DHC-Online,2729
5429,9,#9-415954,1,4559,21.30884095413667,21.097285974509965,Daniel's Bookshop,1895
5430,11,#11-347132,2,3081,34.596956226770104,35.598561271533065,PythonBooks,3763
5431,30,#30-341317,3,4163,5.091162678228097,5.190300158189895,DHC-Online,160
5432,9,#9-465737,2,3304,25.828269804298934,27.250431868712994,DHC-Online,1591
5433,30,#30-302883,2,4200,15.888919409352667,16.462240713096794,EduBooks,3998
5434,14,#14-377306,2,4634,12.261267206777884,14.032651063972452,Daniel's Bookshop,1187
5435,21,#21-474333,3,4019,49.722525688778966,51.33852906749609,DHC-Online,789
5436,1,#1-355286,5,1011,4.237318770723819,6.192318589246639,DHC-Online,1918
5437,9,#9-412864,5,4925,35.2533339428394,34.97158129256183,EduBooks,4261
5438,0,#0-424051,4,931,19.707884282317924,20.85285956248281,PythonBooks,1924
5439,25,#25-339745,5,2745,5.169495562993905,6.3881170685320185,DHC-Online,268
5440,29,#29-476579,2,1121,7.816379632710783,8.23667486343044,PythonBooks,1743
5441,0,#0-333258,2,4746,29.538183482488332,30.113314810553,DHC-Online,2095
5442,9,#9-328152,2,2017,15.49910048823222,16.315674519049676,Daniel's Bookshop,2193
5443,14,#14-460583,2,1376,6.988389966102158,8.16698661527246,Daniel's Bookshop,3045
5444,8,#8-467374,5,2843,46.52936874421899,46.90628877674698,Daniel's Bookshop,1291
5445,7,#7-320727,3,3027,26.40618069071535,27.084341988507205,Daniel's Bookshop,509
5446,1,#1-358826,5,1905,14.564852785385797,16.138721390282246,PythonBooks,260
5447,11,#11-375155,1,4420,38.9138928868112,40.13208846704048,DHC-Online,978
5448,2,#2-362512,4,3701,20.656376772091214,21.98327180521074,PythonBooks,2217
5449,10,#10-459266,1,2738,37.35216146007871,37.555717773580376,Daniel's Bookshop,2841
5450,25,#25-314840,1,1191,34.064687916529685,34.67484416393307,DHC-Online,4293
5451,20,#20-368736,1,220,20.408762828780397,22.358626640293206,Daniel's Bookshop,1525
5452,11,#11-364173,1,3010,21.300547451141483,21.745978230313952,DHC-Online,3213
5453,29,#29-402891,3,1282,41.58806550827303,41.495765105507004,EduBooks,4931
5454,30,#30-381719,1,3952,41.67990874928877,41.942893847751364,DHC-Online,4610
5455,18,#18-400243,1,3327,32.42054412262647,32.948916962275085,DHC-Online,4509
5456,3,#3-406586,1,3601,18.930595405114566,20.76750102201791,DHC-Online,1192
5457,3,#3-428039,3,3179,24.85216728273919,26.633891130547426,EduBooks,1246
5458,11,#11-409366,5,2988,49.93256589009152,51.57063600889856,EduBooks,2083
5459,25,#25-369865,5,4828,48.775869250475864,50.22737479523485,Level 5 Daniel Shop,3406
5460,28,#28-437721,4,4405,48.4013054514926,48.03405546166779,DHC-Online,1943
5461,16,#16-447900,4,1941,23.309318237154248,23.82986042662887,Level 5 Daniel Shop,239
5462,26,#26-353953,3,1821,42.415726968792086,42.07879312203065,EduBooks,4819
5463,19,#19-389534,3,1296,13.98570884851006,15.152884733480821,Level 5 Daniel Shop,2407
5464,30,#30-393079,2,1056,30.18030244695308,29.968889582634574,DHC-Online,1397
5465,6,#6-380568,4,3955,33.786805144730536,34.562372315658315,PythonBooks,2396
5466,16,#16-410206,1,224,11.919542300622632,11.628095430802283,DHC-Online,339
5467,13,#13-476486,4,145,27.526876376784287,29.401520744451464,PythonBooks,1931
5468,29,#29-341753,4,3941,34.08608423925603,35.32543688393217,DHC-Online,3179
5469,6,#6-356743,1,3900,35.47834406591041,35.200301096935675,Level 5 Daniel Shop,4129
5470,16,#16-401171,4,2811,23.568637805013605,23.139176521627963,Daniel's Bookshop,1942
5471,23,#23-427980,1,4817,39.48322162731804,40.69203486287528,DHC-Online,1893
5472,19,#19-485667,3,4884,15.853075022189433,15.818817670660051,DHC-Online,1501
5473,14,#14-335948,3,1745,20.367097713456804,21.77013601076811,Level 5 Daniel Shop,362
5474,4,#4-328001,2,3368,31.579427596250188,31.81456715073057,DHC-Online,3209
5475,21,#21-393780,2,4204,16.5375659198167,18.098671288953724,DHC-Online,1492
5476,1,#1-476313,4,354,27.152804601584517,28.346145271725856,DHC-Online,1445
5477,8,#8-359177,2,4316,17.592459214650784,18.95522998755614,EduBooks,4744
5478,12,#12-406933,5,2381,49.49240237258492,50.63654578909387,Level 5 Daniel Shop,1129
5479,15,#15-429048,1,2039,6.198976631432478,7.920135216144743,PythonBooks,4102
5480,9,#9-485894,4,2954,9.256883843959454,9.39471086137462,Daniel's Bookshop,3583
5481,10,#10-440578,2,2546,5.263490913064383,6.053323803425577,PythonBooks,136
5482,6,#6-438480,3,3779,39.81042106123925,41.3114082488542,DHC-Online,3191
5483,6,#6-430912,4,2306,5.186598810075523,5.047747869450145,DHC-Online,622
5484,27,#27-325493,3,709,4.666123662844526,5.299822228173162,Level 5 Daniel Shop,1578
5485,23,#23-429024,3,1354,32.78519976299582,33.905782327783065,EduBooks,3925
5486,29,#29-477809,2,3623,41.018185835835475,40.813349329459065,Daniel's Bookshop,4543
5487,12,#12-364217,5,4587,17.058194872786956,18.34871575490154,DHC-Online,856
5488,17,#17-434395,3,1326,7.011736577950991,7.571986386209426,EduBooks,1109
5489,13,#13-306022,2,3134,16.717229935659578,17.020804233408505,EduBooks,2709
5490,29,#29-410595,4,469,45.17566130415042,45.61390961977365,Daniel's Bookshop,4725
5491,1,#1-332496,5,4836,18.624705376401124,19.88617192499012,EduBooks,573
5492,15,#15-458964,2,4273,10.073355990156646,9.613503004652593,DHC-Online,4716
5493,9,#9-392740,2,3532,3.383890639500642,3.030943625441752,Daniel's Bookshop,4775
5494,0,#0-353188,3,4612,22.983332093444197,23.456813039881776,DHC-Online,2882
5495,0,#0-339111,1,4711,1.1634905654354206,1.5976052728412626,Level 5 Daniel Shop,1158
5496,13,#13-389070,4,3021,5.818380786663847,7.642342052864203,EduBooks,1961
5497,0,#0-304456,4,2785,13.765814684622713,14.481386470412412,Level 5 Daniel Shop,4964
5498,4,#4-321933,2,2622,27.410457247203365,29.100966083175486,Level 5 Daniel Shop,1010
5499,17,#17-467969,3,833,32.03629440135577,32.89823130685869,DHC-Online,4448
5500,21,#21-411700,1,1651,35.36098245097192,37.06799306425908,Level 5 Daniel Shop,4907
5501,22,#22-450976,4,1265,11.85837018406645,12.513351124239286,EduBooks,265
5502,29,#29-324361,2,2681,38.176861154186184,38.658539214373974,EduBooks,4377
5503,4,#4-393562,4,1029,4.730928919559484,6.226200930481393,Daniel's Bookshop,4034
5504,30,#30-480975,5,3091,17.291833577744825,19.09968731935349,PythonBooks,1462
5505,30,#30-462982,4,975,5.663842665289935,7.165693072277037,Level 5 Daniel Shop,3097
5506,28,#28-478241,5,1799,39.97209893551371,41.51581064609145,Daniel's Bookshop,4914
5507,8,#8-484088,5,3634,11.645944912744849,11.366159031432227,Daniel's Bookshop,204
5508,2,#2-403069,1,2128,23.890759804534103,25.50573283795529,Level 5 Daniel Shop,2822
5509,13,#13-451689,4,1461,42.0682752378253,42.168540446895136,PythonBooks,2147
5510,22,#22-435274,3,133,27.39021103590768,27.044608404693548,PythonBooks,878
5511,1,#1-369199,1,3545,20.305352947987494,21.50648111375152,Level 5 Daniel Shop,981
5512,3,#3-306375,2,1673,26.459348379941172,25.984319275503672,Level 5 Daniel Shop,1451
5513,22,#22-389356,2,4878,26.766267772423692,26.52267153333282,DHC-Online,3315
5514,6,#6-478260,5,1674,16.65441065098372,17.757424755302587,EduBooks,3627
5515,26,#26-412079,3,4059,11.77030832180026,12.648414102189918,Daniel's Bookshop,1693
5516,24,#24-403632,1,4314,10.701160922561396,12.511114239226835,Daniel's Bookshop,120
5517,15,#15-462686,4,1543,40.56059637988257,40.38441670981445,Daniel's Bookshop,4464
5518,25,#25-377937,1,2547,25.058808427623216,24.680868293214388,DHC-Online,4861
5519,16,#16-387472,1,4653,43.45519995738826,44.91185065320873,EduBooks,593
5520,15,#15-407041,3,2245,22.992756844350243,22.71810204742697,PythonBooks,244
5521,13,#13-481654,5,865,34.21374420623911,35.34529370809509,DHC-Online,836
5522,9,#9-327236,4,4554,15.48496313306483,15.91147240695379,DHC-Online,3209
5523,17,#17-359358,3,2867,11.728533538812234,13.372961607255064,EduBooks,798
5524,29,#29-446223,1,4187,5.18651663347927,5.133813760928812,DHC-Online,1173
5525,24,#24-448124,4,4556,36.78323863858506,36.316157227094955,DHC-Online,204
5526,15,#15-483492,4,3867,12.845368148359318,14.228320082210978,PythonBooks,3692
5527,21,#21-489644,1,4883,24.129093363710854,24.72880434259351,DHC-Online,4150
5528,20,#20-301328,5,3527,25.37662081858172,26.92284333249394,Daniel's Bookshop,3616
5529,15,#15-369465,1,4047,35.99134693533484,37.445828470656174,PythonBooks,4992
5530,10,#10-351685,2,4270,49.48397182767101,49.25205370169229,DHC-Online,4757
5531,23,#23-453404,2,2499,15.126811626841107,15.041502848963312,EduBooks,2856
5532,3,#3-320378,3,1968,8.28669558503933,8.587596177797629,Level 5 Daniel Shop,2321
5533,19,#19-334472,5,4890,14.456952275530425,16.29097029958504,Level 5 Daniel Shop,1192
5534,22,#22-371972,3,1805,21.50144334001038,21.757333932234367,EduBooks,3616
5535,27,#27-332442,1,2988,39.75020539344311,41.176776980703,PythonBooks,3929
5536,25,#25-493124,1,3476,49.92697187818008,50.6310066149362,EduBooks,3960
5537,5,#5-327759,2,722,10.993214268776219,12.394415301944992,EduBooks,2045
5538,17,#17-351054,1,253,26.726819512174274,27.225170286915887,EduBooks,4510
5539,9,#9-339247,1,3957,45.86762164620629,45.598328172692284,EduBooks,1827
5540,1,#1-422273,5,2548,43.25266527210343,44.443822273735584,Daniel's Bookshop,730
5541,25,#25-399853,3,672,5.780778951718619,7.234862589240546,Daniel's Bookshop,4808
5542,25,#25-348205,1,2936,47.98086266331718,48.106938027992996,Level 5 Daniel Shop,4845
5543,30,#30-338829,3,1826,30.772678698931085,31.729141353575095,EduBooks,389
5544,3,#3-327465,1,978,33.65859490023868,33.78403658164249,Daniel's Bookshop,2827
5545,1,#1-385976,3,2520,13.635497460991148,14.396413912943618,Daniel's Bookshop,108
5546,6,#6-355587,2,3202,27.070657249851333,28.697743222996067,Daniel's Bookshop,1657
5547,14,#14-311571,3,4152,42.25063979982051,44.184435937791015,EduBooks,2615
5548,22,#22-451231,4,2235,14.176348475738603,15.614529937484491,EduBooks,3807
5549,13,#13-303677,2,4830,27.629839377604828,27.36251419785581,Level 5 Daniel Shop,2140
5550,9,#9-360103,3,4982,14.331294934268888,14.613402818622863,Daniel's Bookshop,2616
